"CountryNum","StateNum","Route","RouteName","Active","Stratum","BCR","RouteTypeID","RouteTypeDetailID","pt_id","name_clean"
124,"68","184","Racine Lake",1,29,12,1,1,3876,"racine lake"
124,"68","191","Opapimiskan Lake",1,29,8,1,1,3877,"opapimiskan lake"
124,"68","201","WELLAND",0,16,13,1,1,3878,"welland"
124,"68","202","SPRINGFIELD",1,16,13,1,1,3879,"springfield"
124,"68","203","STRATHROY",1,16,13,1,1,3880,"strathroy"
124,"68","204","KENT BRIDGE",1,16,13,1,1,3881,"kent bridge"
124,"68","206","SILVER CREEK",0,18,13,1,1,3882,"silver creek"
124,"68","207","BRANTFORD",1,16,13,1,1,3883,"brantford"
124,"68","208","W. MONTROSE",1,18,13,1,1,3884,"w montrose"
124,"68","209","CARLINGFORD",1,16,13,1,1,3885,"carlingford"
124,"68","210","JAMESTOWN",1,18,13,1,1,3886,"jamestown"
124,"68","211","EASTONS CORNERS",1,18,13,1,1,3887,"eastons corners"
124,"68","212","GODFREY",0,18,12,1,1,3888,"godfrey"
124,"68","213","MABERLY",1,28,12,1,1,3889,"maberly"
124,"68","214","MOIRA",1,18,13,1,1,3890,"moira"
124,"68","215","GUNTER",1,18,12,1,1,3891,"gunter"
124,"68","216","BELLEVILLE",1,18,13,1,1,3892,"belleville"
124,"68","217","LASSWADE",1,18,12,1,1,3893,"lasswade"
124,"68","218","TORRANCE",1,18,12,1,1,3894,"torrance"
124,"68","219","HOCKLEY",1,18,13,1,1,3895,"hockley"
124,"68","220","SUNNIDALE CO",1,18,13,1,1,3896,"sunnidale co"
124,"68","222","HOPEVILLE",1,18,13,1,1,3897,"hopeville"
124,"68","223","ST.-EUGENE",1,18,13,1,1,3898,"st eugene"
124,"68","224","W. OSGOODE",1,18,13,1,1,3899,"w osgoode"
124,"68","225","KINBURN",1,18,13,1,1,3900,"kinburn"
124,"68","226","PETAWAWA",1,28,12,1,1,3901,"petawawa"
124,"68","227","PHILIP DEPOT",0,28,12,1,1,3902,"philip depot"
124,"68","228","SAND LAKE",1,28,12,1,1,3903,"sand lake"
124,"68","229","Bickford",0,16,13,1,1,3904,"bickford"
124,"68","230","BUTLER LAKE",0,28,12,1,1,3905,"butler lake"
124,"68","231","BARREN BROOK",1,28,12,1,1,3906,"barren brook"
124,"68","232","SAPAWE",1,28,12,1,1,3907,"sapawe"
124,"68","233","DUGWAL",1,29,8,1,1,3908,"dugwal"
124,"68","234","SHEBANDOWAN",1,29,12,1,1,3909,"shebandowan"
124,"68","235","NOLALU",1,28,12,1,1,3910,"nolalu"
124,"68","236","WOLF LAKE",0,29,8,1,1,3911,"wolf lake"
124,"68","237","BATWING LAKE",1,28,12,1,1,3912,"batwing lake"
124,"68","238","SHAWANAGA",1,28,12,1,1,3913,"shawanaga"
124,"68","239","TEMISKAMING",0,28,12,1,1,3914,"temiskaming"
124,"68","240","SKEAD",1,28,12,1,1,3915,"skead"
124,"68","241","CARTIER",0,28,12,1,1,3916,"cartier"
124,"68","242","WHITEFISH",1,28,12,1,1,3917,"whitefish"
124,"68","243","MCKERROW",0,28,12,1,1,3918,"mckerrow"
124,"68","244","RIVER VALLEY",1,28,12,1,1,3919,"river valley"
124,"68","245","ST. CHARLES",1,28,12,1,1,3920,"st charles"
124,"68","246","BLACK STURGEON",1,29,8,1,1,3921,"black sturgeon"
124,"68","247","HILLIARDTON",1,28,12,1,1,3922,"hilliardton"
124,"68","248","MATACHEWAN",0,28,12,1,1,3923,"matachewan"
124,"68","249","ELLIOT LAKE",1,28,12,1,1,3924,"elliot lake"
124,"68","250","MCARTHUR MILL",1,28,12,1,1,3925,"mcarthur mill"
124,"68","251","HALIBURTON",1,28,12,1,1,3926,"haliburton"
124,"68","252","BAYSVILLE",1,28,12,1,1,3927,"baysville"
124,"68","253","NICKEL LAKE",1,28,12,1,1,3928,"nickel lake"
124,"68","254","LACLU",1,29,12,1,1,3929,"laclu"
124,"68","255","HICKS LAKE",1,29,8,1,1,3930,"hicks lake"
124,"68","256","SILVER DOLLAR",1,29,8,1,1,3931,"silver dollar"
124,"68","257","SCHRIEBER",0,29,8,1,1,3932,"schrieber"
124,"68","258","BEATON LAKE",0,29,8,1,1,3933,"beaton lake"
124,"68","259","GOLDIE LAKE",1,29,8,1,1,3934,"goldie lake"
124,"68","260","GERALDTON",0,29,8,1,1,3935,"geraldton"
124,"68","261","KLOTZ LAKE",1,29,8,1,1,3936,"klotz lake"
124,"68","262","AGAWA BAY",0,28,12,1,1,3937,"agawa bay"
124,"68","263","GORDON LAKE ROAD",1,29,12,1,1,3938,"gordon lake road"
124,"68","264","BIG SANDY L.",1,29,12,1,1,3939,"big sandy l"
124,"68","265","UPSALA",1,29,8,1,1,3940,"upsala"
124,"68","266","WAWANG LAKE",1,29,8,1,1,3941,"wawang lake"
124,"68","267","SPARKLING L.",1,29,8,1,1,3942,"sparkling l"
124,"68","268","CALSTOCK",1,29,8,1,1,3943,"calstock"
124,"68","269","STURGEON R.",1,29,8,1,1,3944,"sturgeon r"
124,"68","270","GILLARD LAKE",0,29,8,1,1,3945,"gillard lake"
124,"68","271","POSHKOKAGON",1,29,8,1,1,3946,"poshkokagon"
124,"68","272","GULL RIV. RS",1,29,8,1,1,3947,"gull riv rs"
124,"68","273","BANKFIELD",1,29,8,1,1,3948,"bankfield"
124,"68","274","KEEFER LAKE",1,29,12,1,1,3949,"keefer lake"
124,"68","275","CARAMAT",1,29,8,1,1,3950,"caramat"
124,"68","276","HILLSPORT",1,29,8,1,1,3951,"hillsport"
124,"68","277","SHINING TREE",1,29,12,1,1,3952,"shining tree"
124,"68","278","KATODAWA LK",0,29,12,1,1,3953,"katodawa lk"
124,"68","279","OBA",0,29,8,1,1,3954,"oba"
124,"68","280","GRASSY NRRWS",0,29,8,1,1,3955,"grassy nrrws"
124,"68","281","C. ROBINSON",1,29,8,1,1,3956,"c robinson"
124,"68","282","EAR FALLS",1,29,8,1,1,3957,"ear falls"
124,"68","283","SNAKE FALLS",1,29,8,1,1,3958,"snake falls"
124,"68","284","SAVANT LAKE",1,29,8,1,1,3959,"savant lake"
124,"68","285","CROMBIE LAKE",0,29,8,1,1,3960,"crombie lake"
124,"68","286","WAGAMING",0,29,8,1,1,3961,"wagaming"
124,"68","287","HANOVER LAKE",1,29,8,1,1,3962,"hanover lake"
124,"68","288","NAKINA",1,29,8,1,1,3963,"nakina"
124,"68","289","CNT PATRICIA",1,29,8,1,1,3964,"cnt patricia"
124,"68","290","JULY FALLS",1,29,8,1,1,3965,"july falls"
124,"68","291","SUNSHINE",1,29,12,1,1,3966,"sunshine"
124,"68","292","RAMSEY",0,29,12,1,1,3967,"ramsey"
124,"68","294","CARR",1,28,12,1,1,3968,"carr"
124,"68","295","MARTEN RIVER",0,28,12,1,1,3969,"marten river"
124,"68","296","WEST BAY",1,28,13,1,1,3970,"west bay"
124,"68","297","BRINKMAN COR",1,18,13,1,1,3971,"brinkman cor"
124,"68","298","COLPOYS BAY",1,18,13,1,1,3972,"colpoys bay"
124,"68","299","LUTHER",1,18,13,1,1,3973,"luther"
124,"68","300","CROOKED CR.",1,18,13,1,1,3974,"crooked cr"
124,"68","301","FONTHILL KAME",1,16,13,1,1,3975,"fonthill kame"
124,"68","303","WALLACETOWN",1,16,13,1,1,3976,"wallacetown"
124,"68","304","Martels Corners",1,18,13,1,1,3977,"martels corners"
124,"68","306","Limehouse",1,18,13,1,1,3978,"limehouse"
124,"68","308","ARKELL",1,16,13,1,1,3979,"arkell"
124,"68","312","GLENDOWER",1,18,12,1,1,3980,"glendower"
124,"68","313","DESERT LAKE",1,18,13,1,1,3981,"desert lake"
124,"68","314","MARMORA",1,18,12,1,1,3982,"marmora"
124,"68","316","FENELON FALL",1,18,13,1,1,3983,"fenelon fall"
124,"68","317","KENSTONE BCH",0,18,13,1,1,3984,"kenstone bch"
124,"68","319","DALRYMPLE",1,18,13,1,1,3985,"dalrymple"
124,"68","323","MARTINTOWN",1,18,13,1,1,3986,"martintown"
124,"68","324","STITTSVILLE",0,18,13,1,1,3987,"stittsville"
124,"68","325","ASHDAD",1,28,12,1,1,3988,"ashdad"
124,"68","326","ESMONDE",1,28,12,1,1,3989,"esmonde"
124,"68","327","HIGHLAND GRV",0,28,12,1,1,3990,"highland grv"
124,"68","328","BEAR LAKE",1,28,12,1,1,3991,"bear lake"
124,"68","329","Seckerton",0,16,13,1,1,3992,"seckerton"
124,"68","330","TACHE",0,29,12,1,1,3993,"tache"
124,"68","336","WOLF LAKE 2",1,29,8,1,1,3994,"wolf lake 2"
124,"68","338","PARRY SOUND",1,28,12,1,1,3995,"parry sound"
124,"68","341","BENNY",1,28,12,1,1,3996,"benny"
124,"68","342","Rock Lake",1,28,12,1,1,3997,"rock lake"
124,"68","348","Shiner Lake",1,28,12,1,1,3998,"shiner lake"
124,"68","350","VENNACHER",1,28,12,1,1,3999,"vennacher"
124,"68","352","SUNDRIDGE",0,28,12,1,1,4000,"sundridge"
124,"68","354","Whitedog",1,29,12,1,1,4001,"whitedog"
124,"68","355","GORHAM",0,29,8,1,1,4002,"gorham"
124,"68","357","TERRACE BAY",1,29,8,1,1,4003,"terrace bay"
124,"68","358","Little Tuckanee Lake",1,29,8,1,1,4004,"little tuckanee lake"
124,"68","360","Greta Road",1,29,8,1,1,4005,"greta road"
124,"68","362","Limer",1,29,12,1,1,4006,"limer"
124,"68","373","SINGELAKE",1,29,12,1,1,4007,"singelake"
124,"68","375","Corrigan Lake",1,29,12,1,1,4008,"corrigan lake"
124,"68","385","Obonga Lake Rd",1,29,8,1,1,4009,"obonga lake rd"
124,"68","386","Armstrong Airport",1,29,8,1,1,4010,"armstrong airport"
124,"68","387","Kagianagami Lake",1,29,8,1,1,4011,"kagianagami lake"
124,"68","392","MAKWA",1,29,12,1,1,4012,"makwa"
124,"68","395","WILSON LAKE ROAD",1,28,12,1,1,4013,"wilson lake road"
124,"68","416","GANARASKA",1,18,13,1,1,4014,"ganaraska"
124,"68","417","EMILY PARK",1,18,13,1,1,4015,"emily park"
124,"68","424","Prospect",1,18,13,1,1,4016,"prospect"
124,"68","427","ELEPHANT LAKE",1,28,12,1,1,4017,"elephant lake"
124,"68","430","GHOST LAKE",1,29,12,1,1,4018,"ghost lake"
124,"68","448","Wilson",1,28,12,1,1,4019,"wilson"
124,"68","452","Magnetawan",1,28,12,1,1,4020,"magnetawan"
124,"68","473","Nova Road",1,29,8,1,1,4021,"nova road"
124,"68","901","PETROGLYPHS",0,18,12,1,2,4022,"petroglyphs"
124,"68","902","GRAND RIVER",0,16,13,1,2,4023,"grand river"
124,"68","907","BORDEN",1,18,13,1,2,4024,"borden"
840,"69","065","Wallowa",1,65,10,1,1,4087,"wallowa"
840,"69","066","Langlois",1,93,5,1,1,4088,"langlois"
840,"69","067","Lobster Creek",1,93,5,1,1,4089,"lobster creek"
840,"69","068","Pole Creek Res",1,89,10,1,1,4090,"pole creek res"
840,"69","128","MODOC POINT 2",1,85,9,1,1,4096,"modoc point 2"
840,"69","347","DONELLY 2",1,65,10,1,1,4165,"donelly 2"
840,"72","908","RACCOON CREEK",0,22,28,1,2,4310,"raccoon creek"
124,"75","001","ALBERTON",1,28,14,1,1,4314,"alberton"
124,"75","005","DUNDAS",1,28,14,1,1,4315,"dundas"
124,"75","009","BEDEQUE",1,28,14,1,1,4316,"bedeque"
124,"75","013","DALVAY",1,28,14,1,1,4317,"dalvay"
124,"76","001","EARDLEY",1,18,12,1,1,4318,"eardley"
124,"76","002","GLEN ALMOND",1,18,12,1,1,4319,"glen almond"
124,"76","003","DÉPOT DE L'AIGLE",1,28,12,1,1,4320,"dï¿½pot de l aigle"
124,"76","004","LACOLLE",1,18,13,1,1,4321,"lacolle"
124,"76","005","VERCHÈRES",1,18,13,1,1,4322,"verchï¿½res"
124,"76","006","RIVIÈRE GAGNON",0,18,13,1,1,4323,"riviï¿½re gagnon"
124,"76","007","HUDSON",0,18,13,1,1,4324,"hudson"
124,"76","008","DRUMMONDVILLE",1,18,13,1,1,4325,"drummondville"
124,"76","009","EAST FARNHAM",1,28,13,1,1,4326,"east farnham"
124,"76","010","HAM SUD",0,28,14,1,1,4327,"ham sud"
124,"76","011","BALDWIN MILL",1,28,14,1,1,4328,"baldwin mill"
124,"76","012","MANIWAKI",1,28,12,1,1,4329,"maniwaki"
124,"76","013","LAC KIAMIKA",0,28,12,1,1,4330,"lac kiamika"
124,"76","014","NOTRE-DAME-DU-LAUS",1,28,12,1,1,4331,"notre dame du laus"
124,"76","015","ST-GUILLAUME-DU-NORD",0,29,12,1,1,4332,"st guillaume du nord"
124,"76","016","RIVIÈRE ROUGE",0,28,12,1,1,4333,"riviï¿½re rouge"
124,"76","017","ST ZENON",0,28,12,1,1,4334,"st zenon"
124,"76","018","LAC BISSONNETTE",1,28,12,1,1,4335,"lac bissonnette"
124,"76","019","ST CELESTIN",1,18,13,1,1,4336,"st celestin"
124,"76","020","LA PERADE",1,18,13,1,1,4337,"la perade"
124,"76","021","ST ANTOINE",1,18,13,1,1,4338,"st antoine"
124,"76","022","ST-MÉTHODE",1,28,14,1,1,4339,"st mï¿½thode"
124,"76","023","STE MARGUERITE",1,18,13,1,1,4340,"ste marguerite"
124,"76","024","MORISSET STATION",0,28,14,1,1,4341,"morisset station"
124,"76","025","BARRAGE",1,28,12,1,1,4342,"barrage"
124,"76","026","BELLETERRE",1,29,12,1,1,4343,"belleterre"
124,"76","027","DES JOACHIMS",0,28,12,1,1,4344,"des joachims"
124,"76","028","RES DOZOIS",0,29,12,1,1,4345,"res dozois"
124,"76","029","CABONGA",0,29,12,1,1,4346,"cabonga"
124,"76","030","LAC BEAUCHÊNE",1,28,12,1,1,4347,"lac beauchï¿½ne"
124,"76","031","GRAND LAC VICTORIA",1,29,8,1,1,4348,"grand lac victoria"
124,"76","032","RIVIÈRE EASTMAIN",1,25,7,1,1,4349,"riviï¿½re eastmain"
124,"76","033","RIVIÈRE GATINEAU",0,29,12,1,1,4350,"riviï¿½re gatineau"
124,"76","034","LAC MANOUANE",1,29,12,1,1,4351,"lac manouane"
124,"76","035","LAC COUSACOUTA",1,29,12,1,1,4352,"lac cousacouta"
124,"76","036","LATUQUE",0,29,12,1,1,4353,"latuque"
124,"76","037","PARC DES LAURENTIDES",0,29,12,1,1,4354,"parc des laurentides"
124,"76","038","STONEHAM",0,29,12,1,1,4355,"stoneham"
124,"76","039","ST URBAIN",1,29,12,1,1,4356,"st urbain"
124,"76","040","STE ANNE D POCATIÈRE",1,28,13,1,1,4357,"ste anne d pocatiï¿½re"
124,"76","041","WHITWORTH",0,28,14,1,1,4358,"whitworth"
124,"76","042","NOTRE DAME D PORTAGE",0,28,14,1,1,4359,"notre dame d portage"
124,"76","043","GRANADA",0,29,8,1,1,4360,"granada"
124,"76","044","MCWATTERS",0,29,8,1,1,4361,"mcwatters"
124,"76","045","CADILLAC",0,29,8,1,1,4362,"cadillac"
124,"76","046","SENNETERRE",0,29,8,1,1,4363,"senneterre"
124,"76","047","BOURLAMAQUE",0,29,8,1,1,4364,"bourlamaque"
124,"76","048","LAC MATCHI-MANITOU",0,29,8,1,1,4365,"lac matchi manitou"
124,"76","049","CLOVA",1,29,12,1,1,4366,"clova"
124,"76","050","LAC INDIEN",1,29,12,1,1,4367,"lac indien"
124,"76","051","VILLEBOIS",1,29,8,1,1,4368,"villebois"
124,"76","052","LAC DE LA GROSS-ILE",1,29,12,1,1,4369,"lac de la gross ile"
124,"76","053","ST PRIME",1,28,8,1,1,4370,"st prime"
124,"76","054","PETIT LIÈVRE",1,29,12,1,1,4371,"petit liï¿½vre"
124,"76","055","LAC TCHITOGAMA",1,28,8,1,1,4372,"lac tchitogama"
124,"76","056","PIKA RIVER",0,29,12,1,1,4373,"pika river"
124,"76","057","ST ISADORE",1,28,8,1,1,4374,"st isadore"
124,"76","058","ST BAZILE",0,28,8,1,1,4375,"st bazile"
124,"76","059","MONT JOLI",0,28,14,1,1,4376,"mont joli"
124,"76","060","STE RITA",1,28,14,1,1,4377,"ste rita"
124,"76","061","SAINTE PAULA",1,28,14,1,1,4378,"sainte paula"
124,"76","062","MATANE",0,28,14,1,1,4379,"matane"
124,"76","063","NOUVELLE",0,28,14,1,1,4380,"nouvelle"
124,"76","064","RESTIGOUCHE",0,28,14,1,1,4381,"restigouche"
124,"76","065","RIVIÈRE ST-JEAN",0,29,14,1,1,4382,"riviï¿½re st jean"
124,"76","066","GRANDE VALLEÉ",0,29,14,1,1,4383,"grande valleï¿½"
124,"76","067","FONTENELLE",1,28,14,1,1,4384,"fontenelle"
124,"76","068","PTE-À-LA-FRÉGATE",1,28,14,1,1,4385,"pte ï¿½ la frï¿½gate"
124,"76","069","ST MARCELLIN",1,28,14,1,1,4386,"st marcellin"
124,"76","070","ILES DE LA MADELEINE",1,28,14,1,1,4387,"iles de la madeleine"
124,"76","071","LAC OUESCAPIS",1,29,8,1,1,4388,"lac ouescapis"
124,"76","072","HARRICANAW",0,29,8,1,1,4389,"harricanaw"
124,"76","073","MATAGAMI",1,29,8,1,1,4390,"matagami"
124,"76","074","DESMARAISVILLE",1,29,8,1,1,4391,"desmaraisville"
124,"76","075","RIVIÈRE CHIBOUGAMAU",1,29,8,1,1,4392,"riviï¿½re chibougamau"
124,"76","076","CHAPAIS",0,29,8,1,1,4393,"chapais"
124,"76","077","RIVIÈRE CROCHUE",1,29,8,1,1,4394,"riviï¿½re crochue"
124,"76","078","RIVIÈRE MISTASSINI",1,29,8,1,1,4395,"riviï¿½re mistassini"
124,"76","079","RIVIÈRE MISTASSIBI",1,29,8,1,1,4396,"riviï¿½re mistassibi"
124,"76","080","Lac À Paul",1,29,8,1,1,4397,"lac ï¿½ paul"
124,"76","081","BON DÉSIR",0,28,8,1,1,4398,"bon dï¿½sir"
124,"76","082","FORESTVILLE",1,29,8,1,1,4399,"forestville"
124,"76","083","OUTARDES",1,29,8,1,1,4400,"outardes"
124,"76","084","FRANQUELIN",0,29,8,1,1,4401,"franquelin"
124,"76","085","WASKAGANISH",1,25,7,1,1,4402,"waskaganish"
124,"76","086","Clarke City",1,29,8,1,1,4403,"clarke city"
124,"76","087","MINGAN",1,29,8,1,1,4404,"mingan"
124,"76","088","HAVRE ST PIERRE",1,29,8,1,1,4405,"havre st pierre"
124,"76","089","LAC COLOMB",1,25,7,1,1,4406,"lac colomb"
124,"76","090","MÉGANTIC",1,28,14,1,1,4407,"mï¿½gantic"
124,"76","091","LA GRANDE 4",1,25,7,1,1,4408,"la grande 4"
124,"76","092","EASTMAIN",1,25,7,1,1,4409,"eastmain"
124,"76","093","EASTMAIN SUD",1,25,7,1,1,4410,"eastmain sud"
124,"76","094","RIVIÈRE CHALIFOUR",1,29,8,1,1,4411,"riviï¿½re chalifour"
124,"76","095","ROUTE DU NORD",1,29,8,1,1,4412,"route du nord"
124,"76","096","LAC CHAMPION",1,25,8,1,1,4413,"lac champion"
124,"76","097","RIVIÈRE NÉMISCAU",1,29,8,1,1,4414,"riviï¿½re nï¿½miscau"
124,"76","098","MANIC-5",0,29,8,1,1,4415,"manic 5"
124,"76","099","RELAIS GABRIEL",0,29,8,1,1,4416,"relais gabriel"
124,"76","100","NATASHQUAN",1,29,8,1,1,4417,"natashquan"
124,"76","101","Fermont",1,25,8,1,1,4418,"fermont"
124,"76","102","BLANC SABLON",1,29,8,1,1,4419,"blanc sablon"
124,"76","104","SABREVOIS",0,18,13,1,1,4420,"sabrevois"
124,"76","106","Lac Cloutier",1,18,13,1,1,4421,"lac cloutier"
124,"76","107","LES CÈDRES",1,18,13,1,1,4422,"les cï¿½dres"
124,"76","109","RICHMOND",1,18,14,1,1,4423,"richmond"
124,"76","110","MONT MÉGANTIC",1,28,14,1,1,4424,"mont mï¿½gantic"
124,"76","112","LAC PYTHONGA",0,28,12,1,1,4425,"lac pythonga"
124,"76","113","LAC DES ÉCORCES",1,28,12,1,1,4426,"lac des ï¿½corces"
124,"76","115","LAC OUAREAU",0,28,12,1,1,4427,"lac ouareau"
124,"76","116","ST-DONAT-DE-MONTCALM",1,28,12,1,1,4428,"st donat de montcalm"
124,"76","117","ST-ALEXIS-DES-MONTS",1,18,12,1,1,4429,"st alexis des monts"
124,"76","118","LAC CHARLAND",1,29,12,1,1,4430,"lac charland"
124,"76","120","GENTILLY",1,18,13,1,1,4431,"gentilly"
124,"76","121","ILE D'ORLEANS",1,28,13,1,1,4432,"ile d orleans"
124,"76","124","Beauceville",1,28,14,1,1,4433,"beauceville"
124,"76","125","FABRE",1,28,12,1,1,4434,"fabre"
124,"76","126","LAC NILGAUT",1,28,12,1,1,4435,"lac nilgaut"
124,"76","127","DUMOINE",1,28,12,1,1,4436,"dumoine"
124,"76","128","LAC BEND",1,29,8,1,1,4437,"lac bend"
124,"76","129","ANDOU",1,29,12,1,1,4438,"andou"
124,"76","132","LAFORCE",1,29,12,1,1,4439,"laforce"
124,"76","133","DÉPOT ÉCHOUANI",1,29,12,1,1,4440,"dï¿½pot ï¿½chouani"
124,"76","134","LAC CHATILLON",1,29,12,1,1,4441,"lac chatillon"
124,"76","135","LAC NORMAND",1,28,12,1,1,4442,"lac normand"
124,"76","136","VAN-BRUYSSEL",1,28,12,1,1,4443,"van bruyssel"
124,"76","137","PARC CARTIER",0,29,12,1,1,4444,"parc cartier"
124,"76","138","MONTMORENCY",0,29,12,1,1,4445,"montmorency"
124,"76","139","PARC GRANDS JARDINS",0,29,12,1,1,4446,"parc grands jardins"
124,"76","140","RIVIÈRE DES ROCHES",1,29,12,1,1,4447,"riviï¿½re des roches"
124,"76","142","Sainte-Perpétue",1,28,14,1,1,4448,"sainte perpï¿½tue"
124,"76","143","KEARNS",0,29,8,1,1,4449,"kearns"
124,"76","144","CLERICY",1,29,8,1,1,4450,"clericy"
124,"76","147","BARRAUTE",0,29,8,1,1,4451,"barraute"
124,"76","148","LAC FAILLON",1,29,8,1,1,4452,"lac faillon"
124,"76","150","NEMIO",1,29,12,1,1,4453,"nemio"
124,"76","151","CLUB COLONIAL",1,29,12,1,1,4454,"club colonial"
124,"76","155","LAC VERT",1,28,8,1,1,4455,"lac vert"
124,"76","156","LAC LA BELLE RIVIÈRE",1,29,12,1,1,4456,"lac la belle riviï¿½re"
124,"76","157","LAC BREBEUF",0,28,8,1,1,4457,"lac brebeuf"
124,"76","159","LUCEVILLE",1,28,14,1,1,4458,"luceville"
124,"76","161","RES FAUNE MATANE",0,28,14,1,1,4459,"res faune matane"
124,"76","162","ST ADELME",1,28,14,1,1,4460,"st adelme"
124,"76","163","ZEC CASAULT",1,29,14,1,1,4461,"zec casault"
124,"76","164","PARC GASPÉSIE",0,29,14,1,1,4462,"parc gaspï¿½sie"
124,"76","165","CAP D'ESPOIR",1,28,14,1,1,4463,"cap d espoir"
124,"76","166","Murdochville",1,29,14,1,1,4464,"murdochville"
124,"76","170","PORT-MENIER",1,29,8,1,1,4465,"port menier"
124,"76","172","JOUTEL",1,29,8,1,1,4466,"joutel"
124,"76","176","Ouje-Bougoumou",1,29,8,1,1,4467,"ouje bougoumou"
124,"76","181","RIVIÈRE D ESCOUMAINS",0,29,8,1,1,4468,"riviï¿½re d escoumains"
124,"76","182","LABRIEVILLE",1,29,8,1,1,4469,"labrieville"
124,"76","183","RIV DE LA TRINITÉ",1,29,8,1,1,4470,"riv de la trinitï¿½"
